id,category,query1,query2,label
465,支气管炎,推拿能治疗小儿支气管炎吗？,推拿对治疗小儿支气管炎有效吗？,1
466,支气管炎,推拿能治疗小儿支气管炎吗？,推拿治疗小儿支气管炎有帮助吗？,1
467,支气管炎,推拿能治疗小儿支气管炎吗？,治疗小儿支气管炎有什么方法？,0
468,支气管炎,推拿能治疗小儿支气管炎吗？,小儿支气管炎有哪些症状？,0
469,支气管炎,推拿能治疗小儿支气管炎吗？,小儿支气管炎严重吗？,0
470,支气管炎,宝宝一周得了支气管炎输了五天氨茶碱可以吗,宝宝一周得了支气管炎输了五天氨茶碱可以这样吗？,1
471,支气管炎,宝宝一周得了支气管炎输了五天氨茶碱可以吗,宝宝一周得了支气管炎输了五天氨茶碱能行吗？,1
472,支气管炎,宝宝一周得了支气管炎输了五天氨茶碱可以吗,支气管炎打氨茶碱不见好是什么原因？,0
473,支气管炎,宝宝一周得了支气管炎输了五天氨茶碱可以吗,支气管炎可以根治吗？,0
474,支气管炎,宝宝一周得了支气管炎输了五天氨茶碱可以吗,得了支气管炎输氨茶碱有啥副作用？,0
475,支气管炎,小儿支气管炎治愈后的咳嗽,支气管炎痊愈后还会咳嗽吗？,1
476,支气管炎,小儿支气管炎治愈后的咳嗽,支气管炎痊愈后会不会还咳嗽？,1
477,支气管炎,小儿支气管炎治愈后的咳嗽,支气管炎康复期咳嗽怎么办？,0
478,支气管炎,小儿支气管炎治愈后的咳嗽,支气管炎肺炎好治疗吗？,0
479,支气管炎,小儿支气管炎治愈后的咳嗽,小孩支气管炎咳嗽可以吃鸽子吗？,0
480,支气管炎,小儿支气管炎的原因有哪些？,小儿支气管炎的病因是什么？,1
481,支气管炎,小儿支气管炎的原因有哪些？,小儿支气管炎是什么原因引起的？,1
482,支气管炎,小儿支气管炎的原因有哪些？,小儿急性支气管炎的病因,0
483,支气管炎,小儿支气管炎的原因有哪些？,小儿感冒的原因,0
484,支气管炎,小儿支气管炎的原因有哪些？,小儿支气管炎的原因有哪些？,0
485,支气管炎,小儿支气管炎的原因有哪些？,小儿支气管炎有哪些原因？,1
486,支气管炎,小儿支气管炎的原因有哪些？,有哪些原因导致小儿支气管炎？,1
487,支气管炎,小儿支气管炎的原因有哪些？,小儿支气管炎吃药没有效果怎么办？,0
488,支气管炎,小儿支气管炎的原因有哪些？,小儿支气管炎可以用哪些药？,0
489,支气管炎,小儿支气管炎的原因有哪些？,小儿支气管炎可以预防吗？,0
490,支气管炎,支气管炎的检查方法都有哪些啊？,支气管炎检查有哪些检查？,1
491,支气管炎,支气管炎的检查方法都有哪些啊？,支气管炎检查项目有哪些？,1
492,支气管炎,支气管炎的检查方法都有哪些啊？,支气管炎病是怎么检查出来的？,0
493,支气管炎,支气管炎的检查方法都有哪些啊？,刚检查过敏源有尘螨，如何脱敏？,0
494,支气管炎,支气管炎的检查方法都有哪些啊？,肺功能检查正常能否诊断为支气管炎？,0
495,支气管炎,支气管炎症状有哪些？,支气管炎的症状有什么？,1
496,支气管炎,支气管炎症状有哪些？,支气管炎表现有哪些？,1
497,支气管炎,支气管炎症状有哪些？,支气管炎有哪些治疗措施？,0
498,支气管炎,支气管炎症状有哪些？,支气管炎有哪些好的疗法？,0
499,支气管炎,支气管炎症状有哪些？,支气管炎检查有哪些？,0
500,支气管炎,支气管炎对身体的危害有哪些,支气管炎对身体有哪些危害？,1
501,支气管炎,支气管炎对身体的危害有哪些,支气管炎对于身体有什么危害？,1
502,支气管炎,支气管炎对身体的危害有哪些,支气管炎病吃什么对身体好？,0
503,支气管炎,支气管炎对身体的危害有哪些,怎么运动才有利于支气管炎病人身体呢？,0
504,支气管炎,支气管炎对身体的危害有哪些,支气管炎病人怎么治疗对身体好？,0
505,支气管炎,小孩经常支气管炎吃什么增强免疫力,你好，吃点什么增加孩子支气管炎抵抗力？,1
506,支气管炎,小孩经常支气管炎吃什么增强免疫力,小孩支气管炎吃什么增强免疫力,1
507,支气管炎,小孩经常支气管炎吃什么增强免疫力,小孩经常支气管炎吃什么好呢?,0
508,支气管炎,小孩经常支气管炎吃什么增强免疫力,小孩经常支气管炎吃什么药好呢,0
509,支气管炎,小孩经常支气管炎吃什么增强免疫力,小孩经常支气管炎会有什么后遗症吗,0
510,支气管炎,支气管炎要怎么诊断检查,怎么诊断检查支气管炎？,1
511,支气管炎,支气管炎要怎么诊断检查,怎么能诊断检查出支气管炎？,1
512,支气管炎,支气管炎要怎么诊断检查,"支气管炎,需要怎么治疗？",0
513,支气管炎,支气管炎要怎么诊断检查,支气管炎抽血检查要空腹吗？,0
514,支气管炎,支气管炎要怎么诊断检查,如何看支气管炎检查报告？,0
515,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎刺激性咳反复发作能服用哪些药？,1
516,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎刺激性咳反复发作该吃什么药？,1
517,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎刺激性咳反复发作是什么原因？,0
518,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎有哪些症状?,0
519,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎刺激性咳反复发作能根治吗？,0
520,支气管炎,宝宝2岁支气管炎反复发烧该怎么办,2岁宝宝支气管炎反复发烧怎么办,1
521,支气管炎,宝宝2岁支气管炎反复发烧该怎么办,宝宝2岁支气管炎反复发烧该怎么治疗,1
522,支气管炎,宝宝2岁支气管炎反复发烧该怎么办,3岁宝宝支气管炎反复发烧怎么办,0
523,支气管炎,宝宝2岁支气管炎反复发烧该怎么办,2岁宝宝支气管炎反复发烧，怎么回事？,0
524,支气管炎,宝宝2岁支气管炎反复发烧该怎么办,2岁多宝宝支气管炎反复发烧头疼怎么办,0
525,支气管炎,支气管炎用什么药?,支气管炎应该吃什么药,1
526,支气管炎,支气管炎用什么药?,什么药治疗支气管炎,1
527,支气管炎,支气管炎用什么药?,支气管炎的后遗症有哪些,0
528,支气管炎,支气管炎用什么药?,支气管炎喝中药好吗,0
529,支气管炎,支气管炎用什么药?,支气管炎会引起咳嗽吗,0
530,支气管炎,支气管炎用什么药?,支气管炎应该吃什么药,1
531,支气管炎,支气管炎用什么药?,支气管炎怎么治疗,1
532,支气管炎,支气管炎用什么药?,支气管炎的症状是什么,0
533,支气管炎,支气管炎用什么药?,支气管炎的起因是什么,0
534,支气管炎,支气管炎用什么药?,怎样判断是支气管炎,0
535,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎能吃联邦克立停吗？,1
536,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎可不可以吃联邦克立停？,1
537,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎吃头孢还是联邦克立停,0
538,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎阿莫西林和联邦克立停可以一起吃吗,0
539,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎，吃了三天联邦克立停，可否换成头孢？,0
540,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎吃联邦克立停有效果吗,1
541,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎需要吃联邦克立停吗？,1
542,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎是什么症状,0
543,支气管炎,支气管炎可以吃联邦克立停吗？,支气管炎需要吃药什么药,0
544,支气管炎,支气管炎可以吃联邦克立停吗？,联邦克立停作用是什么,0
545,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎刺激性咳反复发作能服用哪些药？,1
546,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎刺激性咳反复发作该吃什么药？,1
547,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎刺激性咳反复发作是什么原因？,0
548,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎有哪些症状?,0
549,支气管炎,支气管炎刺激性咳反复发作可以用什么药,支气管炎刺激性咳反复发作能根治吗？,0
550,支气管炎,支气管炎吃什么药孕妇六个月,六个月的孕妇支气管炎能吃什么药,1
551,支气管炎,支气管炎吃什么药孕妇六个月,六个月的孕妇支气管炎需要吃那种药,1
552,支气管炎,支气管炎吃什么药孕妇六个月,六个月的孕妇支气管炎吃药对孩子有影响吗,0
553,支气管炎,支气管炎吃什么药孕妇六个月,六个月的孕妇怎样预防支气管炎,0
554,支气管炎,支气管炎吃什么药孕妇六个月,六个月的孕妇支气管炎的症状是什么,0
555,支气管炎,婴幼儿支气管炎的症状是什么？,婴幼儿支气管炎的症状有哪些？,1
556,支气管炎,婴幼儿支气管炎的症状是什么？,支气管炎婴幼儿有哪些症状？,1
557,支气管炎,婴幼儿支气管炎的症状是什么？,婴幼儿支气管炎如何预防？,0
558,支气管炎,婴幼儿支气管炎的症状是什么？,婴幼儿支气管炎可以预防吗？,0
559,支气管炎,婴幼儿支气管炎的症状是什么？,婴幼儿支气管炎的病因是什么？,0
560,支气管炎,小孩支气管炎会传染吗,小孩支气管炎是否传染？,1
561,支气管炎,小孩支气管炎会传染吗,小孩支气管炎会不会传染？,1
562,支气管炎,小孩支气管炎会传染吗,小孩支气管炎的症状有哪些啊？,0
563,支气管炎,小孩支气管炎会传染吗,小孩支气管炎严重吗？,0
564,支气管炎,小孩支气管炎会传染吗,小孩支气管炎多久能好？,0
565,支气管炎,推拿能治疗小儿支气管炎吗？,推拿对治疗小儿支气管炎有效吗？,1
566,支气管炎,推拿能治疗小儿支气管炎吗？,推拿治疗小儿支气管炎有帮助吗？,1
567,支气管炎,推拿能治疗小儿支气管炎吗？,治疗小儿支气管炎有什么方法？,0
568,支气管炎,推拿能治疗小儿支气管炎吗？,小儿支气管炎有哪些症状？,0
569,支气管炎,推拿能治疗小儿支气管炎吗？,小儿支气管炎严重吗？,0
570,支气管炎,小儿支气管炎怎么样治疗,小儿支气管炎如何治疗？,1
571,支气管炎,小儿支气管炎怎么样治疗,怎样治疗小儿支气管炎？,1
572,支气管炎,小儿支气管炎怎么样治疗,小儿支气管炎严重吗？,0
573,支气管炎,小儿支气管炎怎么样治疗,小儿支气管炎有什么症状呢？,0
574,支气管炎,小儿支气管炎怎么样治疗,小儿支气管炎的注意事项是什么？,0
575,支气管炎,你家小孩子得了支气管炎怎么办？,孩子得了支气管炎怎么办才好？,1
576,支气管炎,你家小孩子得了支气管炎怎么办？,你家小孩子得了支气管炎该怎么做？,1
577,支气管炎,你家小孩子得了支气管炎怎么办？,小孩子得了支气管炎会传染吗？,0
578,支气管炎,你家小孩子得了支气管炎怎么办？,得了支气管炎有什么症状？,0
579,支气管炎,你家小孩子得了支气管炎怎么办？,支气管炎能治好吗？,0
580,支气管炎,小孩支气管炎吃什么药,小孩支气管炎需要怎么办,1
581,支气管炎,小孩支气管炎吃什么药,小孩支气管炎怎样治疗,1
582,支气管炎,小孩支气管炎吃什么药,小孩支气管炎是抵抗力差吗,0
583,支气管炎,小孩支气管炎吃什么药,小孩支气管炎能引起肺炎吗,0
584,支气管炎,小孩支气管炎吃什么药,小孩支气管炎不咳嗽好不好,0
585,支气管炎,小孩支气管炎吃什么药,小孩支气管炎可以吃什么药,1
586,支气管炎,小孩支气管炎吃什么药,小孩支气管炎可以用什么药治疗,1
587,支气管炎,小孩支气管炎吃什么药,小孩急性支气管炎吃什么药,0
588,支气管炎,小孩支气管炎吃什么药,小孩反复支气管炎的危害是什么,0
589,支气管炎,小孩支气管炎吃什么药,小孩支气管炎可以引起咳嗽吗,0
590,支气管炎,支气管炎，吃博利康尼好使吗,治疗支气管炎，吃博利康尼管用吗？,1
591,支气管炎,支气管炎，吃博利康尼好使吗,吃博利康尼对于治疗支气管炎有效吗？,1
592,支气管炎,支气管炎，吃博利康尼好使吗,支气管炎需要吃什么药？,0
593,支气管炎,支气管炎，吃博利康尼好使吗,博利康尼有副作用吗？,0
594,支气管炎,支气管炎，吃博利康尼好使吗,支气管炎有什么症状？,0
595,支气管炎,一年多反复支气管炎且有咽炎是怎么回事,长时间多次支气管炎且有咽炎是什么病,1
596,支气管炎,一年多反复支气管炎且有咽炎是怎么回事,反复支气管炎且有咽炎是什么病,1
597,支气管炎,一年多反复支气管炎且有咽炎是怎么回事,反复支气管炎怎么治,0
598,支气管炎,一年多反复支气管炎且有咽炎是怎么回事,反复支气管炎吃什么药,0
599,支气管炎,一年多反复支气管炎且有咽炎是怎么回事,支气管炎怎样才能根治,0
600,支气管炎,小儿支气管炎会引发脑炎吗？,小儿支气管炎会诱发脑炎吗？,1
601,支气管炎,小儿支气管炎会引发脑炎吗？,小儿支气管炎会造成脑炎吗？,1
602,支气管炎,小儿支气管炎会引发脑炎吗？,小儿支气管炎会引发其他疾病吗？,0
603,支气管炎,小儿支气管炎会引发脑炎吗？,小儿支气管炎有哪些症状？,0
604,支气管炎,小儿支气管炎会引发脑炎吗？,小儿支气管炎好治吗？,0
605,支气管炎,得了支气管炎病还可以跑步锻炼吗,支气管炎病患者还能跑步锻炼吗？,1
606,支气管炎,得了支气管炎病还可以跑步锻炼吗,支气管炎病患者能否跑步运动？,1
607,支气管炎,得了支气管炎病还可以跑步锻炼吗,支气管炎病有得治吗？,0
608,支气管炎,得了支气管炎病还可以跑步锻炼吗,支气管炎病晚期症状是什么？,0
609,支气管炎,得了支气管炎病还可以跑步锻炼吗,JUC支气管炎病人可以雾化用吗？,0
610,支气管炎,新生儿支气管炎症状？,新生儿支气管炎症状有哪些,1
611,支气管炎,新生儿支气管炎症状？,婴儿支气管炎症状表现是什么,1
612,支气管炎,新生儿支气管炎症状？,新生儿支气管炎严重吗？？,0
613,支气管炎,新生儿支气管炎症状？,新生儿支气管炎怎么办,0
614,支气管炎,新生儿支气管炎症状？,新生儿支气管炎如何治疗,0
615,支气管炎,小儿支气管炎的治疗方法有哪些？,小儿支气管炎有什么治疗方法？,1
616,支气管炎,小儿支气管炎的治疗方法有哪些？,小儿支气管炎的治疗方法是什么？,1
617,支气管炎,小儿支气管炎的治疗方法有哪些？,小儿支气管炎有哪些症状？,0
618,支气管炎,小儿支气管炎的治疗方法有哪些？,如何诊断小儿支气管炎？,0
619,支气管炎,小儿支气管炎的治疗方法有哪些？,小儿支气管炎吃什么食物合适？,0
620,支气管炎,发烧，咽痛，有痰咳嗽支气管炎,发烧，咽痛，有痰咳嗽支气管炎怎么办,1
621,支气管炎,发烧，咽痛，有痰咳嗽支气管炎,发烧，咽痛，有痰咳嗽支气管炎怎么治疗,1
622,支气管炎,发烧，咽痛，有痰咳嗽支气管炎,发烧，咽痛，有痰咳嗽是感冒了吗,0
623,支气管炎,发烧，咽痛，有痰咳嗽支气管炎,发烧，咽痛，有痰咳嗽是支气管炎吗,0
624,支气管炎,发烧，咽痛，有痰咳嗽支气管炎,发烧，咽痛，有痰咳嗽是怎么了,0
625,支气管炎,支气管炎最佳治疗方法是什么,治疗支气管炎的最好方法是什么？,1
626,支气管炎,支气管炎最佳治疗方法是什么,治疗支气管炎效果最好的方法是什么？,1
627,支气管炎,支气管炎最佳治疗方法是什么,支气管炎有哪几种？,0
628,支气管炎,支气管炎最佳治疗方法是什么,支气管炎有什么症状？,0
629,支气管炎,支气管炎最佳治疗方法是什么,怎么预防支气管炎？,0
630,支气管炎,支气管炎最佳治疗方法是什么,治疗支气管炎最好的方法是什么？,1
631,支气管炎,支气管炎最佳治疗方法是什么,支气管炎治疗的最佳方法是什么？,1
632,支气管炎,支气管炎最佳治疗方法是什么,目前最好的支气管炎药是什么？,0
633,支气管炎,支气管炎最佳治疗方法是什么,支气管炎吃什么最好？,0
634,支气管炎,支气管炎最佳治疗方法是什么,老人支气管炎吃什么药最好？,0
635,支气管炎,如何预防婴幼儿支气管炎,婴幼儿支气管炎预防措施有哪些,1
636,支气管炎,如何预防婴幼儿支气管炎,怎样预防婴幼儿支气管炎,1
637,支气管炎,如何预防婴幼儿支气管炎,支气管炎的易感人群是什么,0
638,支气管炎,如何预防婴幼儿支气管炎,支气管炎的症状是什么,0
639,支气管炎,如何预防婴幼儿支气管炎,什么药可以治支气管炎,0
640,支气管炎,支气管炎肺炎怎么治疗,怎么治疗支气管炎肺炎？,1
641,支气管炎,支气管炎肺炎怎么治疗,支气管炎肺炎如何治疗？,1
642,支气管炎,支气管炎肺炎怎么治疗,支气管炎表现有哪些？,0
643,支气管炎,支气管炎肺炎怎么治疗,支气管炎可以自愈吗？,0
644,支气管炎,支气管炎肺炎怎么治疗,支气管炎感染症状是什么？,0
645,支气管炎,支气管炎一般要治疗多久能好,支气管炎一般需要几天能治好？,1
646,支气管炎,支气管炎一般要治疗多久能好,支气管炎多久能治好？,1
647,支气管炎,支气管炎一般要治疗多久能好,支气管炎一般烧几天？,0
648,支气管炎,支气管炎一般要治疗多久能好,支气管炎前几天能化验出来吗？,0
649,支气管炎,支气管炎一般要治疗多久能好,支气管炎化验血能化验出么？,0
650,支气管炎,支气管炎一般要治疗多久能好,支气管炎一般多久可以治好？,1
651,支气管炎,支气管炎一般要治疗多久能好,要治愈支气管炎需要多久？,1
652,支气管炎,支气管炎一般要治疗多久能好,支气管炎表现有哪些？,0
653,支气管炎,支气管炎一般要治疗多久能好,支气管炎怎么治，治疗方案有哪些？,0
654,支气管炎,支气管炎一般要治疗多久能好,要治疗支气管炎有什么方法？,0
655,支气管炎,宝宝反复支气管炎怎么办，是免疫低,宝宝反复支气管炎怎么处理，是免疫低,1
656,支气管炎,宝宝反复支气管炎怎么办，是免疫低,宝宝反复支气管炎怎么治疗，是免疫低,1
657,支气管炎,宝宝反复支气管炎怎么办，是免疫低,宝宝反复支气管炎怎么办，严不严重啊？,0
658,支气管炎,宝宝反复支气管炎怎么办，是免疫低,一岁小孩反复支气管炎 反复支气管炎，免疫力低下,0
659,支气管炎,宝宝反复支气管炎怎么办，是免疫低,反复支气管炎 宝宝免疫低下,0
660,支气管炎,支气管炎异丙托溴铵气雾剂扎了7天停药3天又,支气管炎异丙托溴铵气雾剂扎了7天停药3天会怎么样？,1
661,支气管炎,支气管炎异丙托溴铵气雾剂扎了7天停药3天又,支气管炎异丙托溴铵气雾剂扎了7天停药3天会有什么后果？,1
662,支气管炎,支气管炎异丙托溴铵气雾剂扎了7天停药3天又,支气管炎异丙托溴铵气雾剂要扎几天？,0
663,支气管炎,支气管炎异丙托溴铵气雾剂扎了7天停药3天又,支气管炎异丙托溴铵气雾剂有什么副作用？,0
664,支气管炎,支气管炎异丙托溴铵气雾剂扎了7天停药3天又,支气管炎异丙托溴铵气雾剂能治什么病？,0
665,支气管炎,小儿支气管炎怎么办？,怎么应对小儿支气管炎？,1
666,支气管炎,小儿支气管炎怎么办？,小儿支气管炎怎么应对？,1
667,支气管炎,小儿支气管炎怎么办？,小儿支气管炎如何预防？,0
668,支气管炎,小儿支气管炎怎么办？,小儿支气管炎吃药没有效果怎么办？,0
669,支气管炎,小儿支气管炎怎么办？,小儿支气管炎可以用哪些药？,0
670,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染，不打吊瓶可以吗？,1
671,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染，能否不打吊瓶？,1
672,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染怎么治疗？,0
673,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染有什么症状？,0
674,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染如何预防？,0
675,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染能否不打吊瓶？,1
676,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染，不打吊瓶能行吗？,1
677,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染怎么办？,0
678,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染是什么症状？,0
679,支气管炎,支气管炎感染，可以不打吊瓶嘛？,支气管炎感染吃什么药？,0
680,支气管炎,支气管炎引发中耳炎该如何治疗呢,支气管炎引发中耳炎怎么办,1
681,支气管炎,支气管炎引发中耳炎该如何治疗呢,支气管炎引发中耳炎怎么治疗,1
682,支气管炎,支气管炎引发中耳炎该如何治疗呢,支气管炎需要及时治疗吗,0
683,支气管炎,支气管炎引发中耳炎该如何治疗呢,中耳炎是怎么引起的,0
684,支气管炎,支气管炎引发中耳炎该如何治疗呢,支气管炎和中耳炎有关系吗,0
685,支气管炎,老年性人支气管炎需要注意哪些问题？,老年人得了支气管炎应注意哪些？,1
686,支气管炎,老年性人支气管炎需要注意哪些问题？,患有支气管炎的老年人要注意什么？,1
687,支气管炎,老年性人支气管炎需要注意哪些问题？,老人支气管炎有何症状？,0
688,支气管炎,老年性人支气管炎需要注意哪些问题？,老人有支气管炎怎么办？,0
689,支气管炎,老年性人支气管炎需要注意哪些问题？,老年人支气管炎要怎么预防？,0
690,支气管炎,小儿支气管炎可以用哪些博利康尼？,支气管炎小儿可以用哪些博利康尼？,1
691,支气管炎,小儿支气管炎可以用哪些博利康尼？,小儿支气管炎博利康尼可以用哪些？,1
692,支气管炎,小儿支气管炎可以用哪些博利康尼？,小儿支气管炎怎么办？,0
693,支气管炎,小儿支气管炎可以用哪些博利康尼？,小儿支气管炎有哪些症状？,0
694,支气管炎,小儿支气管炎可以用哪些博利康尼？,小儿支气管炎可以预防吗？,0
695,支气管炎,支气管炎 一到下午头痛加重怎么办？,头痛并且支气管炎，下午头痛加重怎么办？,1
696,支气管炎,支气管炎 一到下午头痛加重怎么办？,下午头痛加重并且一直支气管炎怎么办？,1
697,支气管炎,支气管炎 一到下午头痛加重怎么办？,支气管炎一到下午头痛加重可以用哪些药？,0
698,支气管炎,支气管炎 一到下午头痛加重怎么办？,支气管炎一到下午头痛加重是什么原因？,0
699,支气管炎,支气管炎 一到下午头痛加重怎么办？,支气管炎 一到下午头痛加重要加大药量吗？,0
700,支气管炎,小儿支气管支气管炎打针后还发烧是怎么了,小儿支气管支气管炎打针后还发烧是怎么回事？,1
701,支气管炎,小儿支气管支气管炎打针后还发烧是怎么了,为什么小儿支气管支气管炎打针后还发烧？,1
702,支气管炎,小儿支气管支气管炎打针后还发烧是怎么了,小儿支气管支气管炎能吃水果吗？,0
703,支气管炎,小儿支气管支气管炎打针后还发烧是怎么了,小儿支气管支气管炎有哪些注意事项？,0
704,支气管炎,小儿支气管支气管炎打针后还发烧是怎么了,小儿支气管支气管炎的临床表现是什么？,0
705,支气管炎,宝宝支气管炎发烧几天能好,宝宝支气管炎发烧多久能好,1
706,支气管炎,宝宝支气管炎发烧几天能好,宝宝支气管炎发烧治愈需要几天,1
707,支气管炎,宝宝支气管炎发烧几天能好,宝宝支气管炎发烧好不好,0
708,支气管炎,宝宝支气管炎发烧几天能好,宝宝支气管炎发烧怎么办,0
709,支气管炎,宝宝支气管炎发烧几天能好,宝宝导致发烧的原因是什么,0
710,支气管炎,孩子支气管炎吃什么药?,孩子支气管炎可以吃那种药,1
711,支气管炎,孩子支气管炎吃什么药?,孩子支气管炎用什么药管用,1
712,支气管炎,孩子支气管炎吃什么药?,孩子发热吃什么药最有效,0
713,支气管炎,孩子支气管炎吃什么药?,孩子支气管炎挂什么科室,0
714,支气管炎,孩子支气管炎吃什么药?,支气管炎吃罗红霉素有效果吗,0
715,支气管炎,请问支气管炎是怎样的一种病？,支气管炎是一种怎样的疾病呢？,1
716,支气管炎,请问支气管炎是怎样的一种病？,支气管炎是怎样的疾病呀？,1
717,支气管炎,请问支气管炎是怎样的一种病？,支气管炎的发病原因是怎样的？,0
718,支气管炎,请问支气管炎是怎样的一种病？,支气管炎病人的饮食是怎样的呢？,0
719,支气管炎,请问支气管炎是怎样的一种病？,支气管炎是怎么发生的啊？,0
720,支气管炎,成年人会得支气管炎吗？,成年人会不会得支气管炎？,1
721,支气管炎,成年人会得支气管炎吗？,成年人是否会患上支气管炎吗？,1
722,支气管炎,成年人会得支气管炎吗？,支气管炎感染可以自愈吗？,0
723,支气管炎,成年人会得支气管炎吗？,支气管炎严重吗？,0
724,支气管炎,成年人会得支气管炎吗？,支气管炎会有哪些症状？,0
725,支气管炎,儿童支气管炎要吃什么药物?,儿童支气管炎可以吃什么药,1
726,支气管炎,儿童支气管炎要吃什么药物?,儿童支气管炎能吃什么药好的快,1
727,支气管炎,儿童支气管炎要吃什么药物?,儿童支气管炎是呼吸道疾病吗,0
728,支气管炎,儿童支气管炎要吃什么药物?,儿童支气管炎后咳嗽怎么办,0
729,支气管炎,儿童支气管炎要吃什么药物?,儿童支气管炎有痰怎么办,0
730,支气管炎,小孩经常支气管炎吃什么增强免疫力,你好，吃点什么增加孩子支气管炎抵抗力？,1
731,支气管炎,小孩经常支气管炎吃什么增强免疫力,小孩支气管炎吃什么增强免疫力,1
732,支气管炎,小孩经常支气管炎吃什么增强免疫力,小孩经常支气管炎吃什么好呢?,0
733,支气管炎,小孩经常支气管炎吃什么增强免疫力,小孩经常支气管炎吃什么药好呢,0
734,支气管炎,小孩经常支气管炎吃什么增强免疫力,小孩经常支气管炎会有什么后遗症吗,0
735,支气管炎,支气管炎一般要治疗多久能好,支气管炎一般需要几天能治好？,1
736,支气管炎,支气管炎一般要治疗多久能好,支气管炎多久能治好？,1
737,支气管炎,支气管炎一般要治疗多久能好,支气管炎一般烧几天？,0
738,支气管炎,支气管炎一般要治疗多久能好,支气管炎前几天能化验出来吗？,0
739,支气管炎,支气管炎一般要治疗多久能好,支气管炎化验血能化验出么？,0
740,支气管炎,支气管炎一般要治疗多久能好,支气管炎一般多久可以治好？,1
741,支气管炎,支气管炎一般要治疗多久能好,要治愈支气管炎需要多久？,1
742,支气管炎,支气管炎一般要治疗多久能好,支气管炎表现有哪些？,0
743,支气管炎,支气管炎一般要治疗多久能好,支气管炎怎么治，治疗方案有哪些？,0
744,支气管炎,支气管炎一般要治疗多久能好,要治疗支气管炎有什么方法？,0
745,支气管炎,如何正规治疗小儿支气管炎,怎么正规治疗小儿支气管炎？,1
746,支气管炎,如何正规治疗小儿支气管炎,正规治疗小儿支气管炎怎么治？,1
747,支气管炎,如何正规治疗小儿支气管炎,小儿支气管炎的后果是什么？,0
748,支气管炎,如何正规治疗小儿支气管炎,小儿支气管炎症状有哪些？,0
749,支气管炎,如何正规治疗小儿支气管炎,小儿支气管炎如何预防？,0
750,支气管炎,支气管炎转成慢阻肺能治好么,支气管炎转成慢阻肺能治愈吗,1
751,支气管炎,支气管炎转成慢阻肺能治好么,支气管炎转成慢阻肺可以治愈吗,1
752,支气管炎,支气管炎转成慢阻肺能治好么,什么是慢阻肺，和支气管炎的区别是什么,0
753,支气管炎,支气管炎转成慢阻肺能治好么,怎样快速治疗慢阻肺疾病,0
754,支气管炎,支气管炎转成慢阻肺能治好么,支气管炎和慢阻肺区别是什么,0
755,支气管炎,我小孩一岁半了咳嗽加支气管炎怎么办,儿童咳嗽加支气管炎怎么治疗？,1
756,支气管炎,我小孩一岁半了咳嗽加支气管炎怎么办,小孩一岁半了咳嗽加支气管炎该怎么做？,1
757,支气管炎,我小孩一岁半了咳嗽加支气管炎怎么办,咳嗽变异性支气管炎是什么？,0
758,支气管炎,我小孩一岁半了咳嗽加支气管炎怎么办,小孩咳嗽支气管炎怎么回事？,0
759,支气管炎,我小孩一岁半了咳嗽加支气管炎怎么办,以前有支气管炎史，应该如何用药？,0
760,支气管炎,支气管炎，会传给家里人吗？,支气管炎，是不是会传给家里人？,1
761,支气管炎,支气管炎，会传给家里人吗？,如果支气管炎，会传给家里人吗？,1
762,支气管炎,支气管炎，会传给家里人吗？,下支气管炎，会传给家里人吗？,0
763,支气管炎,支气管炎，会传给家里人吗？,支气管炎，怎么治疗？,0
764,支气管炎,支气管炎，会传给家里人吗？,支气管炎，吃什么药会好？,0
765,支气管炎,支气管炎是什么原因导致的？,支气管炎是什么原因引起的？,1
766,支气管炎,支气管炎是什么原因导致的？,造成支气管炎的原因是什么？,1
