id,category,query1,query2,label,prob
2060,breast_cancer,乳腺癌转移到脑部有什么症状,乳腺癌后转移扩散的症状有哪些?,0,0.4986024944810197
1128,diabetes,孕妇要做糖尿病筛查,孕妇必须检查糖尿病吗,1,0.5921917706727982
349,diabetes,干细胞治疗糖尿病多少钱,治疗糖尿病大概需要多少钱,1,0.4984818219963927
588,diabetes,刚发现有糖尿病怎样治疗,得了糖尿病吃何种药？,0,0.423649026080966
1992,aids,舌吻会传染艾滋病吗,舌吻会得艾滋病吗过了两年多了,1,0.48344013406313024
1161,hypertension,老人有高血压突然短暂心慌怎么办？,高血压伴心悸心慌心脏乱跳怎么办,1,0.46152129652909935
2235,aids,带避孕套会感染艾滋吗,一下一个有艾滋病的人和一个没艾滋病的人上床，他们带了避孕套会传染吗,1,0.3548542484641075
1859,diabetes,一型糖尿病能不能要小孩,糖尿病孕妇可以生小孩子吗,0,0.576433889567852
682,breast_cancer,乳腺癌肺部转移有什么治疗方案,乳腺癌术后转移肺部怎么治？,1,0.5041685593314469
2897,breast_cancer,乳腺癌肺转移还有救吗,乳腺癌转移到肺呼吸困难还有救吗,1,0.7960078716278076
513,breast_cancer,乳腺癌骨转移晚期如何用药,乳腺癌骨转移怎样治疗？,0,0.7799659669399261
876,breast_cancer,乳腺癌骨转移全身疼痛怎么办,乳腺癌骨转移怎么治疗啊,0,0.42430132016306743
2834,diabetes,有糖尿病会诱发甲亢吗？,甲亢会得糖尿病吗,1,0.5880265906453133
1372,diabetes,我是糖尿病患者该如何减肥,肥胖糖尿病病人如何减肥？,1,0.7461592257022858
2700,breast_cancer,乳腺癌前期有什么症状,乳腺癌有什么症状？请问,0,0.49741445668041706
2312,breast_cancer,乳腺囊肿与乳腺癌有什么区别,乳腺肿瘤和乳腺癌的区别？,1,0.5200058706104755
1391,aids,艾滋病可以通过口交传染吗,艾滋病可以通过伤口传播吗艾滋病可以通过伤口传播吗,0,0.5084182526916265
1345,hepatitis,榆林成年人接种乙肝疫苗收费吗,成人乙肝疫苗多少钱,1,0.5133693711832166
2782,hepatitis,乙肝患者有哪些食物不能吃,我老公有乙肝小三阳他平时都不能吃什么食物呢,1,0.5515964180231094
1378,diabetes,治疗糖尿病有什么新方法吗,吃大白鸡治糖尿病是偏方吗？有效吗？我想知道有别的方法吗,0,0.3745897685585078
1908,diabetes,血糖控制不稳,血糖控制不好，如何调整糖尿病,0,0.6276318579912186
1548,breast_cancer,乳腺癌脑转移的患者能活多久,乳腺癌还能活多久啊，,0,0.4828254049643874
1250,aids,治疗艾滋病哪个医院比较好,郑州哪家医院能查艾滋，比较好点儿的医院,0,0.4968354292213917
1282,aids,和艾滋病性交要注意哪些,和艾滋病要注意哪些,0,0.38478442264022306
1909,aids,HIV抗体检测方法有哪些,有关hiv抗体检测的咨询,0,0.71593277156353
2494,aids,什么是艾滋病的潜伏期,艾滋病会有什么症状潜伏期是指多久潜伏期有什么症状么,0,0.5796453505754471
1462,hypertension,突发高血压伴随头痛怎么办,有高血压症，但头痛怎么办,1,0.5585823766887188
1549,breast_cancer,乳腺癌有哪些药物治疗方案,乳腺癌治疗方案有哪些？,0,0.4729426861740649
1710,diabetes,糖尿病空腹6.3一7、8要吃药吗？,老年人糖尿病六点几需吃药吗,0,0.5996502041816711
1705,hepatitis,乙肝慢性化的原因,急性乙肝转为慢性乙肝的原因,1,0.36370483972132206
2857,hepatitis,治疗乙肝病一个疗程需要多少钱,深圳看乙肝要多少钱,0,0.38429159921361133
2697,breast_cancer,乳腺癌脑转移的患者能活多久,乳腺癌患者最多可活多久,0,0.4706638904171996
262,aids,口交传染艾滋病的可能性大吗,无套口交传染艾滋吗,0,0.4915394426789135
664,diabetes,老年人糖尿病肾病吃什么好,你好我想问一下糖尿病应该吃什么饮食,0,0.3943532143603079
869,aids,被别人摸了会传染艾滋病吗,被艾滋病人挠破皮会被传染吗,0,0.515034444630146
2469,hepatitis,乙肝疫苗最低有效期是多长时间，请替,乙肝疫苗的药剂保质期是,0,0.6319782733917236
823,diabetes,糖尿病为什么还会出现低血糖,糖尿病血糖呼高呼低是怎么回事?,0,0.40613569773267955
1151,diabetes,糖尿病下肢浮肿怎么办,1型糖尿病脚肿怎么办,1,0.5155304223299026
2786,hypertension,糖尿病会引起高血压么,高血压和糖尿病的关系,1,0.4908575941808522
1602,diabetes,糖尿病肾病三期能治愈吗,糖尿病肾病能治好吗,1,0.4210988327395171
307,diabetes,二型糖尿病手术能治愈吗？,可以通过手术治疗糖尿病吗,0,0.5030262093059719
2149,hypertension,最近高血压犯了，如何治疗失眠,女，有高血压近一段时间晚上睡不着觉有什么好的方法根治，68岁,1,0.54642728343606
1892,aids,艾滋病主要通过什么途径传播,梅毒和艾滋病有哪些传播途径，有哪些明显,0,0.4739968164358288
1954,aids,艾滋病人的寿命有多长,按照坚持吃药，艾滋病能活到正常人的寿命吗,1,0.4976449911482632
629,breast_cancer,乳腺增生会引起乳腺癌吗,乳腺增生会因为长期劳累变成乳腺癌吗,1,0.44880109280347824
1557,diabetes,1型糖尿病如何减肥,糖尿病怎样减肥,1,0.5126363765448332
2157,breast_cancer,隐性乳腺癌有什么症状,怎么察觉隐性乳腺癌？,0,0.4705081565771252
900,aids,dtxj会感染hiv吗,有可能感染hiv吗,0,0.5512136481702328
525,diabetes,糖尿病吃什么食物有助于治疗,糖尿病吃什么菜可以降血糖,1,0.4967341049341485
2723,diabetes,甲亢和糖尿病有联系吗,糖尿病能和拼甲亢吗,1,0.48315833508968353
1871,aids,被艾滋病患者指甲抓破抓伤会感染艾滋病吗,被艾滋病人抓伤会感染艾滋病嘛,1,0.5161497350782156
886,aids,口交感染艾滋病的几率是多少,单次性交感染艾滋病的几率,0,0.6409540623426437
461,aids,艾滋病会不会通过蚊子传播,我不小心吸入蚊子在肚里会传播艾滋病吗,1,0.4871533898403868
1120,hypertension,你好我想问一下高血压有什么最好的治疗办法,29岁高血压，怎么医治,1,0.5003203984815627
2202,aids,伤口间接接触了艾滋病人的体液、血液、分泌物会被传染吗,伤口接触到艾滋病患者的血液可能被感染吗,1,0.6499585658311844
1326,aids,口交如何传染艾滋病,假如女人艾滋病我给她口交会传染吗,1,0.4910353044979274
1827,diabetes,我的尿糖GLU+3。请问是糖尿病？,尿糖高一定是糖尿病吗,1,0.4226921894296538
2054,diabetes,糖尿病人不能做手术吗,请问72岁老人，有糖尿病的可以做手术吗,1,0.31531503796577454
2447,aids,尖锐湿疣会引发艾滋病吗,换尖锐湿疣一定会患有艾滋吗,0,0.7097870111465454
1206,breast_cancer,乳腺癌怎么样属于早期,乳腺癌怎么样可以知道？,0,0.5493821501731873
2048,diabetes,糖尿病人血小板低怎麽办？,我母亲糖尿病15年，血小板低，怎么治疗？,1,0.4645167060662061
471,diabetes,尿糖6.6就是糖尿病吗？,请问尿糖有加号一定是糖尿病吗,1,0.4782938817515969
2369,aids,带安全套和朋友做爱性交会感染艾滋病吗,戴套做爱会感染艾滋吗,1,0.5338780656456947
86,breast_cancer,挤乳头有液体溢出是不是乳腺癌,乳头溢血，有肿块会是乳腺癌吗？,1,0.584678515791893
572,diabetes,糖尿病人会头晕吗,心慌头晕是不是糖尿病的症状,1,0.47045875678304583
2384,aids,带避孕套会感染艾滋吗,带避孕套会的艾滋病啊,1,0.7774413824081421
168,hepatitis,乙肝有没生命危险，如何冶,乙型肝炎急性合并丙肝有生命危险吗,1,0.4962988295010291
2347,aids,舌头上出现白色毛毛还有小红点是艾滋病症状吗,舌头有齿印与艾滋有关吗是毛状白斑吗,0,0.45188433985458687
2216,aids,尖锐湿疣会引发艾滋病吗,尖锐湿疣是艾滋么，我很担心,0,0.4201549181743758
2211,hepatitis,打乙肝疫苗前的注意事项,打乙肝疫苗需注意事项,1,0.561949223279953
59,diabetes,糖尿病会影响月经吗,糖尿病2型会影响月经吗,1,0.5925317108631134
2808,aids,担心会不会感染艾滋病hiv,这样的行为会感染hiv吗,1,0.5137135218828917
191,aids,得了艾滋病的人一般能活多久,得了艾兹病，我还能活多久啊,1,0.37951187789440155
1369,aids,dtxj会感染hiv吗,会感染hiv吗,0,0.5201801788061857
1481,breast_cancer,乳腺癌术后如何用药,乳腺癌术后如何治疗较好？,0,0.35291462019085884
35,hepatitis,新生儿乙型肝炎检查项目哪些,刚出生的婴儿需要做乙肝检查么,0,0.4465726271737367
19,breast_cancer,乳腺癌化疗用进口还是国产,乳腺癌术后服用来曲唑片进口和国产的哪种,1,0.49790812612627633
2796,aids,口交传染艾滋病的可能性大吗,请教和男朋友做了男男无套口交能传染艾滋病吗,0,0.5025083683431149
1240,diabetes,尿糖是2个十是糖尿病吗？,这是否属糖尿病,0,0.5028416803106666
2851,aids,在洗脚房修脚、理发店理发被刀片划破出血会感染艾滋病吗,被理发店刀刮破会感染艾滋病吗,1,0.5091514214873314
2295,aids,dtxj会感染hiv吗,这样回感染上hiv吗,0,0.564599871635437
1600,breast_cancer,乳腺癌术后还需要化疗吗,乳腺癌早期手术己做全切，还需要化疗吗,1,0.5031004217453301
1989,diabetes,糖尿病肾病可以治愈吗？,糖尿病早期肾病可以治愈吗,1,0.5113447429612279
1699,diabetes,糖尿病病人能吃红薯吗,糖尿病能吃土豆么,1,0.4985040755709633
1727,hepatitis,急性黄疸乙肝治愈后能传染吗,黄疸型乙肝会传染吗,1,0.4860138476360589
2544,aids,手淫自慰是否会感染艾滋病,摸过狗的手在去自慰会感染艾滋病吗,0,0.4832490161061287
256,diabetes,糖尿病人能吃辣吗,糖尿病人能吃麻辣烫吗,1,0.5087235700339079
1723,diabetes,2型糖尿病多发生于哪些人群,2型糖尿病高危人群标准,1,0.5055893287062645
2357,diabetes,糖尿病肾病贫血饮食原则,糖尿病肾病的饮食指导,1,0.4883648484828882
206,hypertension,高血压吃中成药，吃哪种,请问能用于肝阳上亢型高血压的中药有哪些,0,0.3025085711851716
889,hepatitis,乙肝五项检查费用多少谢谢,查乙肝检查费用多少,1,0.49648638162761927
1436,diabetes,小便有泡沫是不是有糖尿病,糖尿病人尿液泡沫多困倦乏力是怎么回事,1,0.39371261940686963
1291,aids,带套嫖娼会不会感染艾滋病毒,我会不会感染艾滋病毒啊,0,0.49948927224613726
1420,breast_cancer,乳腺癌脑转移的患者能活多久,乳腺癌复发了还能活多久？,0,0.33866479992866516
1507,aids,血液会传染艾滋病吗,艾滋病血液干了还会传染么,0,0.5106730973348022
1052,aids,被别人摸了会传染艾滋病吗,我这样是否会被传染艾滋病,0,0.45839099574368447
2804,breast_cancer,乳腺癌手术后一定要化疗吗,我母亲乳腺癌手术后的化疗方案?,0,0.4723603683523834
2117,hepatitis,慢性乙肝要做手术吗,乙肝病人需要做手术吗,0,0.5767113789916039
2801,breast_cancer,乳腺癌晚期转移会出现什么症状呢,乳腺癌晚期有什么症状,0,0.49976317351683974
1155,diabetes,尿糖是糖尿病吗,尿常规葡萄糖3+是糖尿病吗,1,0.38900147343520075
1091,hepatitis,如何治疗慢性乙肝,慢性乙肝为何如此难治,0,0.3234106593299657
2332,diabetes,尿糖2个＋是糖尿病肾病吗,是否为糖尿病肾病,1,0.511766635812819
2291,breast_cancer,乳腺癌脑转移的患者能活多久,乳腺癌转移能活多久,0,0.47934481408447027
360,breast_cancer,乳腺癌转移肺癌有没有可能治愈,乳腺癌有没有治愈的可能呢？,0,0.5020801881328225
2898,hypertension,孕晚期血压141和83算高血压吗？请问严重吗应该怎么办？,产后高血压怎么办,0,0.4477513826568611
2856,aids,dtxj会感染hiv吗,你看会不会感染hiv,0,0.5147599074989557
2262,diabetes,怀孕对糖尿病人的危害,妊娠期糖尿病对胎儿的危害,1,0.5486406646668911
959,hypertension,您好。请问做高血压检查的费用在什么范围？,你好我问下肾血管检查高血压要多少钱,1,0.5025233488995582
637,diabetes,手术后的糖尿病病人该吃什么,糖尿病可以吃什么好,1,0.4867733861319721
1923,aids,血液会传染艾滋病吗,抹布上的艾滋病血液甩进眼睛会传染吗,0,0.3537741976615507
2365,breast_cancer,乳腺癌中期有什么症状,乳腺癌有什么症状啊,0,0.501227970700711
1944,aids,小孩子有艾滋病能活多久,艾滋病毒可以活多久,0,0.46031304402276874
1143,aids,dtxj会感染hiv吗,这样会感染hiv吗谢谢,0,0.325452521443367
673,aids,艾滋病会传染吗,我会传染爱艾滋病吗,1,0.655478909611702
396,breast_cancer,为什么最近几年乳腺癌的发病率逐年提高呢,乳腺癌的发病率高吗,0,0.48192705295514315
1308,aids,钞票是否会传染艾滋病,会不会传染艾滋病,0,0.500990217551589
2761,aids,艾滋病可以免费治疗吗,新沂疾控查艾滋吗是免费,0,0.5025748976040632
650,aids,肛交会传染艾滋病吗,同性恋跟健康人肛交会传染艾滋病吗,0,0.516605518758297
532,breast_cancer,侵润性导管乳腺癌术后需要化疗吗,非浸润型乳腺癌术后是否需要化疗,0,0.5232116803526878
2960,aids,纹身会不会感染艾滋,那会不会是感染艾滋呢,0,0.5221393350511789
697,breast_cancer,乳腺癌化疗后白细胞偏低怎么办,乳腺癌放化疗后半年白细胞低怎么办,0,0.5064368597231805
1752,diabetes,胃转流手术（GBP）治疗糖尿病是真的吗?,胃转流手术可以治疗糖尿病吗,1,0.7045525014400482
1853,diabetes,1型糖尿病要不要用胰岛素？哪种胰岛素好？,糖尿病用哪种胰岛素好,1,0.5026793512515724
996,diabetes,你好！请问糖尿病能办健康证吗？能查出来,糖尿病人可以开健康证吗？,1,0.49748839740641415
2811,hepatitis,我和乙肝携带者过性生活会传染吗,性病和乙肝会通过口传染吗在,0,0.432666544613312
1073,aids,治疗艾滋病有什么好药,我有为朋友有艾滋病，我不敢和他相处，现在的艾滋病有药物可治疗吗,1,0.482762755069416
1142,diabetes,糖尿病足症状有哪些,糖尿病人的症状是什么,0,0.4996752680744976
2971,breast_cancer,乳腺癌转移到肺部怎么办,乳腺癌转移了怎么办,0,0.6596170365810394
837,diabetes,孕妇糖耐量检查正常值是多少？,孕27周+2测糖耐量的参考值是多少,1,0.5021688609849662
1955,diabetes,心脏病，糖尿病吃什么好,老年人糖尿病性心脏病吃什么好,1,0.488679192494601
2717,aids,艾滋病人的血液干涸了还会传染吗,含有艾滋病毒的血液弄到眼睛会传染吗含有艾滋病毒的血液弄到眼睛会传染吗,0,0.4591711444663815
309,diabetes,糖尿病病人高血压吃什么降压药？,糖尿病人应吃什么降压药,1,0.5324555262923241
76,diabetes,请问三多一少是一型糖尿病吗,请问我血糖6.5是糖尿病吗,0,0.49540523416362703
1718,aids,得了艾滋病的人一般能活多久,液体中的艾滋病毒在适应的水中能活多久,0,0.3680948068504222
2883,diabetes,I型糖尿病会遗传吗,糖尿病会遗传吗，几率大吗？？？？,0,0.40677920170128345
2032,hypertension,高血压吃中药，还是吃西药好？,高血压吃什麽中药好,0,0.4492431138496613
2225,diabetes,2型糖尿病可以手术治疗吗？,糖尿病能做手术治疗吗,0,0.773488312959671
2100,hypertension,不知道既糖尿病又高血压饮食有那些注意,高血压患者如何注意饮食,1,0.4790059221268166
2927,breast_cancer,乳腺癌早期要做化疗吗,乳腺癌早期切除后是否需化疗,1,0.5412887558341026
2487,diabetes,餐后血糖高一定是糖尿病吗,餐后检查血糖26.2是糖尿病吗,1,0.523740254342556
1419,breast_cancer,胸部疼会得乳腺癌吗,哺乳期乳房有硬块疼会的乳腺癌吗,0,0.45712090306915343
880,hepatitis,乙肝血液会被传染吗,乙肝会遗传和传染吗,0,0.47460987931117415
2926,diabetes,糖尿病能性生活吗,糖尿病人能过多做爱吗？,1,0.42877667397260666
1561,aids,手淫自慰是否会感染艾滋病,和朋友互相手淫会感染艾滋病吗,1,0.37441906426101923
1900,diabetes,三诺安稳血糖仪试纸校正码什么意思哦,血糖仪试纸校正码是什么,1,0.5190713200718164
2429,aids,艾滋病能被治愈吗,艾滋病能治愈吗被感染怎莫办,1,0.49905046180356294
775,breast_cancer,乳腺癌各个时期的特征是什么,乳腺癌的特征是什么？,0,0.31388439977308735
2873,diabetes,葡萄糖3＋是糖尿病吗,空腹葡萄糖6，是否是糖尿病呢？,1,0.413674263516441
1284,diabetes,"有糖尿病,手麻是怎么回事",糖尿病人手指麻木是怎么回事,1,0.5321728698909283
1502,aids,艾滋病能被治愈吗,艾滋病何时能被彻底治愈,0,0.7985407412052155
500,aids,口交感染艾滋病的几率是多少,感染艾滋病的几率大么,0,0.37074784172000363
2343,diabetes,糖尿病能吃多少钱,糖尿病每月要花多少钱,1,0.46777671622112393
269,aids,和艾滋病人共用剃须刀刮胡子会被感染吗,两个健康的人共用一把剃须刀会感染艾滋病吗,0,0.5333581008017063
2720,diabetes,糖尿病患者血小板低怎样治疗,糖尿病引起的血小板减少怎么能改善？,1,0.778097540140152
1906,hepatitis,乙肝孕妇可以喂奶吗,乙肝表面坑原阳性产妇可以哺乳么,1,0.5122122233733535
2415,breast_cancer,乳头内陷会不会得乳腺癌,先天乳头内陷会不会得乳腺癌,1,0.5718750581145287
54,aids,艾滋病人的血液干涸了还会传染吗,我的阴劲碰到艾滋病患者的血液会不会被传染,0,0.48438558727502823
2441,aids,如果感染到了艾滋病，什么时候会出现症状,如果现在检测出患了艾滋病那能判断出是什么时候感染的吗,0,0.49891265062615275
540,hepatitis,治乙肝要多少钱,治疗乙肝大概要多少钱我家不怎么好我,0,0.501199833699502
1147,diabetes,儿童糖尿病能治好吗,儿童患二醒糖尿病能治好吗,0,0.546146996319294
778,diabetes,儿童2型糖尿病能治愈吗,儿童糖尿病有没有根除可能,0,0.5371468365192413
958,diabetes,我母亲47岁，刚得糖尿病该怎么治疗！,糖尿病要怎么治疗？,1,0.5000427374616265
2838,breast_cancer,男性为什么会得乳腺癌,怎样会得乳腺癌？？,0,0.5257123541086912
856,diabetes,糖尿病人血脂高怎么办,糖尿病人血脂粘稠怎么办,1,0.3769666124135256
1182,diabetes,二型糖尿病有什么症状,糖尿病的有哪些症状,0,0.5044242446310818
382,breast_cancer,乳腺癌早期化疗要注意什么,乳腺癌化疗期间应该注意什么问题,0,0.5020846580155194
603,aids,艾滋病可以通过口交传染吗,想咨询一下，无套口交被传染艾滋病的概率,0,0.5339138805866241
569,aids,艾滋病人的血液干涸了还会传染吗,这种血液间接会传染艾滋病吗,0,0.5313203632831573
1219,diabetes,糖尿病的早期能吃红枣吗,糖尿病能吃能吃大枣么吗,1,0.49642220011446625
1504,aids,艾滋病人的血液干涸了还会传染吗,带有艾滋病病毒的血液干涸2个星期后还有传染艾滋病的可能吗,1,0.5199273489415646
749,diabetes,糖尿病喝酸奶好吗？,糖尿病人能喝酸牛奶吗,1,0.6033838540315628
2639,hypertension,高血压患者能喝咖啡吗？,我爸有高血压能喝咖啡吗？,1,0.5580105222761631
740,aids,手淫自慰是否会感染艾滋病,朋友帮我手淫会不会感染艾滋病,1,0.47188962693326175
997,breast_cancer,乳腺癌严重吗,乳腺癌的隋样癌是什么性质？严重吗？广,0,0.47080005519092083
1217,breast_cancer,乳腺癌早期化疗要注意什么,乳腺癌的人在化疗期间要注意什么,0,0.486165817361325
78,diabetes,糖尿病孕妇能顺产吗,孕妇高血压糖尿病能顺产吗,1,0.7908838391304016
1961,aids,dtxj会感染hiv吗,会不会感染hiv谢谢,0,0.5206765756011009
1940,aids,这样做会不会得艾滋病,koujiao会不会得艾滋病或者兴病啊,0,0.4891273812390864
611,aids,三甲医院检查hiv准确吗,3个月3甲医院测hiv准确吗,1,0.5032647985499352
2836,diabetes,低血糖要多吃什么菜,低血糖应该多吃什么？,1,0.5327011868357658
1998,aids,口交如何传染艾滋病,异性口交能传染艾滋病吗,1,0.4810382575087715
2090,breast_cancer,乳腺癌转移肺癌有没有可能治愈,乳腺癌没有转移可以治愈吗,0,0.49327927827835083
1833,breast_cancer,中期乳腺癌的最佳治疗方法有什么,乳腺癌有什么最佳治疗办法,0,0.5034989072009921
69,diabetes,有糖尿病的人可以怀孕吗,男子有轻微糖尿病，女同志能怀孕吗,0,0.5617220848798752
10,aids,带套不带套性交做爱感染艾滋病的几率分别多大,GAY无套做爱，感染艾滋病的几率,0,0.7549099922180176
264,aids,艾滋病人的寿命有多长,艾滋病发最保守还有多久寿命,1,0.5226874388754368
2307,aids,舌吻会传染艾滋病吗,和艾滋病人亲吻，吻皮肤会感染艾滋病毒吗,1,0.479967144317925
2837,diabetes,急性胰腺炎二型糖尿病脂肪肝该吃什么不该,糖尿病脂肪肝饮食要注意什么,1,0.49641209006949794
2783,hepatitis,新生儿乙型肝炎在哪就诊,幼儿有乙肝去哪看好,0,0.504176429938525
1415,diabetes,糖尿病足有什么症状,糖尿病病人都有是什么样的症状？,0,0.500181743176654
1863,aids,碰到艾滋病血会感染艾滋病吗,干涸伤口碰到艾滋病人干涸伤口会感染艾滋病吗,0,0.45078305329661816
2562,aids,口jiao会感染艾滋病吗,被动口角会感染艾滋病吗,1,0.5700789764523506
2410,breast_cancer,乳腺纤维瘤术后会复发吗,乳腺癌治疗后会复发吗,0,0.4972153350827284
832,aids,预防艾滋病aids有没有什么好办法,艾滋病是怎样传染的怎样去治疗呢，有什么好的办法预防它的没有,0,0.4762801278848201
2417,diabetes,医生专家好：糖尿病治疗仪有用吗？,伟力糖尿病治疗仪好用吗,1,0.5670459568500519
2077,breast_cancer,丰胸会引发乳腺癌吗,您好，吃丰胸食物会导致乳腺癌么？,1,0.44637295603752136
18,diabetes,糖尿病人便秘怎么防治,怎样治疗糖尿病人便秘,1,0.5915477275848389
44,aids,手淫自慰是否会感染艾滋病,朋友摸了性交的套又摸了我龟头手淫会感染艾滋病吗,1,0.484564042679267
402,hepatitis,乙肝245阳性是什么意思乙肝245阳性是什么意思,乙肝抗体阳性是什么意思,0,0.4702783254906535
1396,breast_cancer,乳腺增生和乳腺癌有什么区别,乳腺癌和乳腺增生好区别吗?怎么,0,0.5553254634141922
1038,diabetes,妊娠期糖尿病怎么治疗,妊娠糖尿病的控制方法,1,0.49472817312926054
2355,diabetes,谁知道调节心脑血管而且糖尿病能吃的保健品有什么？,适合糖尿病人的保健品有哪些,1,0.48045546375215054
2915,diabetes,我是糖尿病前兆吗？,糖尿病有什么前兆,1,0.4384062737226486
1252,diabetes,糖尿病是否可以生孩子？是否会遗传？,糖尿病是否遗传?,1,0.6948170363903046
1107,breast_cancer,乳腺癌中期有什么症状,乳腺癌有什么症状吗,0,0.43763783597387373
2287,breast_cancer,乳腺癌化疗的注意事项是什么,乳腺癌化疗后注意事项,1,0.4160112045938149
1001,breast_cancer,早期乳腺癌会有哪些不适,乳腺癌会有哪些早期症状呢？,0,0.6790830940008163
2767,diabetes,妊娠6个月查出糖尿病怎么办,得了妊娠糖尿病怎么办,1,0.5009908815845847
1163,breast_cancer,乳腺癌中期怎么办,乳腺癌中期选择什么治疗方式好？,1,0.494958679220872
2453,aids,口交感染艾滋病的几率是多少,口交吞精感染艾滋的几率有多大,1,0.5421372391283512
366,breast_cancer,隐性乳腺癌有什么症状,乳腺癌主要有什么症状？,0,0.4850300019606948
117,aids,舌头上出现白色毛毛还有小红点是艾滋病症状吗,这个舌头的症状是不是得了艾滋病啊,0,0.48468308185692877
1848,diabetes,糖尿病人喝酒后头晕怎么办？,糖尿病人头晕怎么办,1,0.45295658707618713
836,diabetes,空腹血糖高餐后血糖低是糖尿病吗,空腹血糖6.2餐后血糖7.1是糖尿病吗,0,0.6740921139717102
2522,breast_cancer,隐性乳腺癌有什么症状,乳腺癌有什么症状呢！,0,0.5036079999990761
2560,diabetes,糖尿病可以喝口服液吗,蒲地蓝口服液糖尿病人能吃吗,1,0.5000367583706975
1434,aids,得了艾滋病的人一般能活多久,艾滋病毒在水中能活多久，怎么有人说一分,0,0.5053032319992781
2533,breast_cancer,乳腺癌晚期动了手术能活多久,乳腺癌晚期可以活多久,0,0.49869797262363136
165,diabetes,糖尿病人如何过性生活,糖尿病人能不能过性生活,1,0.4796311976388097
99,breast_cancer,乳腺癌晚期转移会出现什么症状呢,想了解乳腺癌会有什么症状呢,0,0.49837863841094077
1152,hepatitis,乙肝化验单怎么看，英文字母代表什么意思,怎么看乙肝检验单,1,0.47456131482613273
1901,hypertension,高血压生活上注意什么？吃什么？泡脚放什,请问医生高血压饮食方面需要注意些什么？…,0,0.49682887285598554
2122,breast_cancer,乳腺癌已做切除手术后续怎么治疗,乳腺癌患者的后续治疗,0,0.5057062227278948
2442,hepatitis,乙肝疫苗多少钱,打乙肝疫苗大概多少钱，国产的多少，进口的呢,1,0.5187584273517132
2316,diabetes,二型糖尿病有哪些症状,你好！糖尿病有什么症状！,0,0.511641226708889
14,hepatitis,我这个情况可以打乙肝疫苗吗,癫痫可以打乙肝疫苗吗,1,0.5034884475171566
2277,diabetes,儿童糖尿病能治好吗,13岁孩子患1型糖尿病能治好吗？,1,0.6294536292552948
1816,diabetes,搜索糖尿病人能吃燕麦吗,妊娠糖尿病燕麦片可以吗,1,0.48862626031041145
2770,hepatitis,医疗行业在入职时体检要查乙肝吗,标题，如：太原入职体检还检查乙肝五项吗,1,0.4250900947081391
920,breast_cancer,乳腺癌转移到肺部有什么症状,乳腺癌如果转移会有什么症状啊,0,0.529123418033123
853,aids,得了艾滋病的人一般能活多久,艾滋病三年了，还能活多久,1,0.5007519031642005
2083,aids,尖锐湿疣会引发艾滋病吗,艾滋病会的尖锐湿疣吗我现在腋下有一粒,0,0.4879232607781887
1855,diabetes,糖尿病人经常熬夜吃什么能补身体？？,糖尿病人可以补什么营养？,1,0.493436412900337
2929,diabetes,糖尿病人怎么有效降血糖,血糖高是糖尿病吗怎样降血糖,1,0.49986324086785316
2750,breast_cancer,乳腺癌晚期还有机会动手术吗,乳腺癌就一定要动手术吗？,0,0.6849988102912903
150,aids,被别人摸了会传染艾滋病吗,关于是否会被传染艾滋病,0,0.47784234187565744
2068,diabetes,糖尿病会影响人的寿命吗,早发糖尿病会缩短寿命吗,1,0.5103503754362464
2684,aids,带安全套和朋友做爱性交会感染艾滋病吗,下找朋友带了安全套性交感染艾滋病毒的几率大,1,0.768447756767273
1552,hypertension,你好，医生，治疗高血压有什呢偏方吗？吃,在啊治疗高血压都有哪些偏方,1,0.5624416247010231
1770,breast_cancer,乳腺增生会引起乳腺癌吗,乳腺增生会不会变成乳腺癌，怎能治,1,0.4730976354330778
1916,diabetes,请问专家怎样判断糖尿病轻重度，应怎样检查,如何判断糖尿病情的轻重？,1,0.5010702931322157
1366,aids,艾滋病可以通过口交传染吗,无套口交带套性交会感染艾滋病吗无套口交带套性交会感染艾滋病吗,1,0.5949950665235519
789,diabetes,男人45岁空腹血糖14.5，请问吃什么降糖药好,糖尿病吃什么降糖药最好,1,0.49373551420285366
2953,diabetes,请问血糖高是糖尿病吗？是什么原因引起的？,了解糖尿病是怎么引起的,0,0.3459936634171754
659,breast_cancer,乳腺癌的硬块和乳腺增生的硬块有什么区别,乳腺癌和乳腺增生的具体区别？,0,0.5186815764755011
1636,diabetes,什么是二型糖尿病呢,2型糖尿病,1,0.7451091855764389
1136,aids,艾滋病人的口水会不会传染,我喝了别人瓶子的水会不会传染艾滋病并应该有人家口水，，，现在我好担心,0,0.3249562978744507
1726,breast_cancer,乳腺癌骨转移能治好吗,乳腺癌骨转移怎么治疗，能治好吗？,0,0.5759042501449585
943,diabetes,妊娠糖尿病可以吃什么呢？,糖尿病孕妇的营养食谱,1,0.36456170678138733
1351,aids,艾滋病aids会持续长期低烧发热吗,aids的发烧症状一般会维持多久,1,0.5100989434868097
631,diabetes,糖尿病人可以吃鸭吗,糖尿病患者可以吃西洋鸭吗,1,0.4970777378184721
1505,diabetes,葡萄糖指标化验是6.17，是不是糖尿病？,测餐前空腹葡萄糖7.0是糖尿病吗,1,0.4927819271397311
1683,hypertension,有糖尿病高血压可以喝葡萄酒吗,高血压可以喝葡萄酒吗,1,0.49994789087213576
