id,category,query1,query2,label,prob
1540,aids,口交感染艾滋病的几率是多少,带套性交感染艾滋病的几率有多大带套性交感染艾滋病的几率有多大,0,0.48576984740793705
3033,diabetes,患有糖尿病请问尿蛋白是怎么回事？,糖尿病，激素高，尿蛋白高怎么回事啊？,1,0.5003226886037737
981,aids,dtxj会感染hiv吗,有可能感染hiv吗,0,0.5512136481702328
1808,diabetes,妊娠期糖尿病可以吃鸡蛋吗,糖尿病人能吃鸡蛋吗病人能吃鸡蛋吗,1,0.681476280093193
2990,diabetes,糖尿病患者的白内障能做手术吗？谢谢！刘先生,我爸患有二型糖尿病已有三年，最近查出早期白内障，是否一定要手术呢,0,0.7972094416618347
2796,aids,这样会感染hiv吗,这样会感染艾滋病吗是这样的，手上,1,0.4958758609718643
2872,hypertension,高血压可以吃鸭蛋吗？,高血压；头痛；脑血管有点堵塞20110422142438能吃鸭蛋吗怎么吃好那,0,0.48546738061122596
2405,diabetes,糖尿病人烫伤小腿如何医治,糖尿病人烫伤如何治疗,1,0.45348267670487985
483,aids,钞票是否会传染艾滋病,钞票（纸钞）那么脏，上面会有艾滋病病毒吗,1,0.4921606621937826
2194,aids,艾滋病感染初期会出现什么症状,感染艾滋病后几周会出现初期症状会出现什么症状你可要帮帮我,1,0.4908103084890172
638,diabetes,刚发现有糖尿病怎样治疗,得了糖尿病吃何种药？,0,0.423649026080966
2770,diabetes,1型糖尿病有康复的吗?,糖尿病1型的可以根治吗,1,0.5482287853956223
3218,hepatitis,慢性乙肝怎么锻炼,乙肝患者可以锻炼身体吗做些什么运动好些呢,0,0.4975019078992773
1705,diabetes,专家您好，糖尿病患者适合吃饭吃鸡蛋吗,脑梗死，糖尿病，胃不好，适合吃鸡蛋水吗,1,0.4937060816446319
1032,diabetes,i型糖尿病可以治愈吗,糖尿病有可能彻底治好....,0,0.5063826255500317
3090,breast_cancer,乳腺癌晚期转移会出现什么症状呢,乳腺癌晚期的症状有什么,0,0.5045092133805156
1435,diabetes,糖尿病和耳聋的关系,糖尿病会耳聋吗,1,0.3309566395764705
1184,diabetes,尿酸高510，请问糖尿病引起的吗谢谢！,糖尿病和尿酸高510有关系吗,1,0.5364505462348461
418,aids,艾滋病会不会通过蚊子传播,上厕所时，蚊子飞进内裤裤裆里会不会传染艾,1,0.4699352739844471
78,aids,全身瘙痒会不会是得艾滋病,艾滋病前兆会不会全身发痒,1,0.21572291105985641
1814,diabetes,应该不确定是糖尿病吧？,尿里有糖就是糖尿病吗？,0,0.4899538786849007
340,breast_cancer,乳腺癌骨转移全身疼痛怎么办,乳腺癌骨转移如何治,0,0.22277482588833664
129,aids,舌头上出现白色毛毛还有小红点是艾滋病症状吗,这个舌头的症状是不是得了艾滋病啊,0,0.48468308185692877
2247,diabetes,糖尿病人不能做手术吗,请问72岁老人，有糖尿病的可以做手术吗,1,0.31531503796577454
1262,diabetes,尿糖是糖尿病吗,尿常规葡萄糖3+是糖尿病吗,1,0.38900147343520075
3043,diabetes,胃转流手术能彻底治疗糖尿病吗？,你知道用胃转流手术治疗糖尿病吗,1,0.7346336543560028
1332,aids,两个人都没有艾滋病性生活会得艾滋吗,3个男男做爱3天后三方都无艾滋gj戴套kj无套问会得艾滋吗,1,0.3790806345641613
974,aids,艾滋病是什么意思,珍断h2v是什么意思,0,0.38786719529889524
2126,aids,这样会感染hiv吗,口交会感染hiv吗,0,0.23060189606621861
1022,aids,艾滋病会不会通过蚊子传播,在吗我邻居是艾滋病这夏天蚊子很多蚊子叮了她再叮我会传染吗,1,0.3195378119125962
2996,diabetes,血糖高是怎么引起的？,血糖高是不是糖尿病，血糖高是怎么引起，,1,0.48268070071935654
1822,breast_cancer,乳腺癌前期有什么症状,请问乳腺癌有什么症状?,0,0.504506709985435
2078,aids,这种情况有可能会感染上艾滋病吗,这样的情况会感染艾滋病吗手上有伤口,1,0.49835793918464333
2522,breast_cancer,乳腺癌晚期扩散到肺怎么办,乳腺癌晚期应该怎么办呢？,0,0.3606698715884704
2265,aids,手淫自慰是否会感染艾滋病,在宾馆，手淫然后用被子开龟头会感染艾滋病吗,1,0.22362424571474548
351,aids,舌吻会传染艾滋病吗,口。。交和舌吻会传播艾滋病吗一个女的帮我口，和她舌吻了，会传染吗,0,0.6558112055063248
2969,hepatitis,乙肝病毒通过哪些方面会传染，通过性生活会传染吗,乙肝如何传染乙肝通过月经传染,1,0.46562598294985946
2269,hepatitis,乙肝患者能注射h1n1疫苗吗,小儿乙肝患者能接种甲型甲型H1N1吗,1,0.5049082180485129
1351,hypertension,肾萎缩、肾囊肿是否会引起高血压,肾囊肿能因发高血压吗,1,0.5343966856598854
944,aids,这样会感染吗,我这样感染艾滋几率大吗,0,0.4893191009759903
3042,aids,艾滋病是怎样传播给别人的,艾滋病性传播女传男是怎样传染的,0,0.2719385391101241
3055,aids,被艾滋病患者指甲抓破抓伤会感染艾滋病吗,被艾滋病患者抓破皮了会不会感染艾滋病,1,0.377565398812294
1863,diabetes,糖尿病人血糖如何控制,二型糖尿病怎样控制血糖,1,0.5023946696892381
2878,diabetes,糖尿病可以吃老酸奶吗,糖尿病可以喝酸奶吗,1,0.5063192513771355
2771,diabetes,得了糖尿病会影响精子质量吗？现在正喝中,糖尿病会影响精子吗,1,0.5229040216654539
2629,hypertension,手淫会导致高血压吗？,年轻人手淫会不会导致高血压,1,0.539152767509222
261,breast_cancer,乳腺癌淋巴转移怎么治疗,淋巴转移该怎么治,0,0.6287804245948792
3022,aids,艾滋病可以免费治疗吗,新沂疾控查艾滋吗是免费,0,0.5025748976040632
215,hypertension,高血压变低血压了是怎么回事？,我的低血压正常，高血压太低，是什么原因？,0,0.4531380800763145
2941,breast_cancer,乳腺癌术后淋巴结转移怎么办,乳腺癌术后转移了怎么办呀？,0,0.5135960960760713
823,hepatitis,乙肝患者可以生宝宝吗,乙肝大三阳可以生孩子吗肝功能正常，需,1,0.444936424435582
688,aids,带避孕套会感染艾滋吗,发生高危的行为避孕套只套到阴茎一半会不会感染艾滋病求解答,1,0.3766780002042651
2505,diabetes,糖尿病高血压能怀孕吗,男人患糖尿病是否可以生育？,0,0.7011331617832184
963,aids,用了艾滋病人用过的自慰器成人玩具会被传染吗,这样会被传染吗,0,0.22830160189187154
87,diabetes,请问三多一少是一型糖尿病吗,请问我血糖6.5是糖尿病吗,0,0.49540523416362703
2902,hepatitis,我从来没有打过乙肝疫苗，为什么产生了抗体,打乙肝疫苗为什么不会产生抗体,1,0.33296876586973667
1547,breast_cancer,乳腺癌脑转移的患者能活多久,乳腺癌复发了还能活多久？,0,0.33866479992866516
1744,aids,HIV抗体检测方法有哪些,抗原体检测方法,0,0.6106686294078827
2118,hypertension,本人高血压、高血粘、高血脂，能吃核桃吗？,患有高血压，请问哪些坚果和水果能吃,0,0.47880977918975987
2849,breast_cancer,乳腺癌严重吗,乳腺癌哪个严重,0,0.41816067323088646
2691,hepatitis,乙肝预苗在哪能打,哪种情况下可以打乙肝疫苗,1,0.5094008548185229
2291,aids,纹身会不会感染艾滋,这样会不会感染艾滋病呀,0,0.5017575556412339
80,diabetes,有糖尿病的人可以怀孕吗,男子有轻微糖尿病，女同志能怀孕吗,0,0.5617220848798752
1051,aids,担心会不会感染艾滋病hiv,戴套kj，会不会感染hiv,0,0.4564687160309404
895,diabetes,空腹葡萄糖7.0，会不会是糖尿病？,空腹葡萄糖16.7确认为糖尿病吗,1,0.6889054328203201
1786,hypertension,高血压加痛风如何用药？,高血压和痛风怎么治,1,0.7020623981952667
2680,hepatitis,乙肝为什么会失眠呢,安徽乙肝医院：大三阳伴随失眠怎么回事,0,0.49207535153254867
2457,aids,这样会感染hiv吗,和朋友有套套好象没破这样会感染hiv吗,0,0.49859932344406843
1868,breast_cancer,乳腺癌术后还需要化疗吗,得了乳腺癌需要化疗吗？,0,0.5045058270916343
2004,diabetes,糖尿病如何诊断类型,请问医生，如何检查糖尿病？,0,0.656943678855896
1978,diabetes,1型糖尿病遗传吗,家族有糖尿病会遗传吗,0,0.5071100369095802
2441,diabetes,糖尿病尿蛋白高吃什么药,糖尿病，检查出尿蛋白88，需吃什么药,1,0.35564105957746506
2367,breast_cancer,乳腺癌晚期有什么症状,患有乳腺癌有什么症状？,0,0.5021507709752768
938,aids,这样能传播艾滋吗,宾馆的马桶上，能传播艾滋病毒吗,0,0.4975200458429754
47,diabetes,糖尿病足的临床表现,糖尿病的有什么症状,0,0.49186635250225663
1850,diabetes,糖耐量异常会有什么危害？怎么控制？，求助,糖耐量受损怎么恢复正常？,1,0.3686301418347284
582,breast_cancer,侵润性导管乳腺癌术后需要化疗吗,非浸润型乳腺癌术后是否需要化疗,0,0.5232116803526878
1824,breast_cancer,乳腺癌术后还需要化疗吗,乳腺癌术后化疗后还需服药吗,0,0.6077947467565536
1812,aids,口交如何传染艾滋病,有口交感染艾滋病的案例吗,1,0.3594000303419307
1341,diabetes,特殊类型糖尿病,请问什么是轻型糖尿病,0,0.4823035425506532
1478,diabetes,已经糖尿病足怎么办该怎么治疗,糖尿病引起脚溃烂怎样治？,1,0.4293295350507833
2864,breast_cancer,乳腺癌转移肺癌有没有可能治愈,乳腺癌能否治愈,0,0.4919327022507787
2023,diabetes,糖尿病人经常熬夜吃什么能补身体？？,糖尿病人可以补什么营养？,1,0.493436412900337
798,diabetes,我的这个糖尿病能否用治疗仪治好吗,伟力糖尿病治疗仪治疗效果如何？,1,0.49761777417734265
2116,aids,这样做会不会得艾滋病,koujiao会不会得艾滋病或者兴病啊,0,0.4891273812390864
2255,aids,被别人摸了会传染艾滋病吗,被艾滋病人抓破会不会被传染,0,0.5987743139266968
2935,aids,这样会被传染艾滋病么,这算是高危吗这样会被传染艾滋病吗,0,0.6004396453499794
3174,hepatitis,乙肝e抗体核心抗体两项是阳性。是怎,乙肝表面抗体和核心抗体阳性怎么回事,1,0.719816729426384
1292,diabetes,二型糖尿病有什么症状,糖尿病的有哪些症状,0,0.5044242446310818
1830,hypertension,压差小是怎么回事？我48岁，高血压140，低血压100,收缩压高舒张压低血压差距大这是什么原因引起的,0,0.2021010722965002
316,hypertension,高血压血脂稠怎么办啊,48岁，高血压、血脂稠。血脂稠和高血脂,0,0.4913788555422798
2331,diabetes,糖尿病有哪些证状,糖尿病什么症状?谢谢,1,0.31707243621349335
691,aids,艾滋病病毒在液体高温中能存活多久,艾滋病病毒在外面可以存活多久,0,0.4116481826349627
603,diabetes,肝硬化脾大并糖尿病要怎么办?,早期肝癌，3.5cm，原来有肝硬化，糖尿病，请问如何治疗比较好,1,0.48857472743839025
2666,aids,瘙痒是不是得了艾滋病,是不是得了艾滋病呢,0,0.408848499879241
3188,breast_cancer,乳腺癌转移到脑部有什么症状,乳腺癌如果转移会有什么症状啊,0,0.5004490610444918
1352,diabetes,尿糖是2个十是糖尿病吗？,这是否属糖尿病,0,0.5028416803106666
3091,hepatitis,遗传性乙肝能转阴吗,乙肝能自然转阴吗,1,0.513119189068675
706,aids,肛交会传染艾滋病吗,同性恋跟健康人肛交会传染艾滋病吗,0,0.516605518758297
1494,breast_cancer,乳腺增生和乳腺癌有什么区别,乳腺增生严重吗？乳腺增生与乳腺癌有什么,0,0.4894209464546293
3166,hepatitis,乙肝小二阳会传染给孩子吗,乙肝小二阳会传染,0,0.7273716032505035
2919,breast_cancer,乳腺增生会引起乳腺癌吗,乳腺炎乳腺增生会不会变成乳腺癌啊?,1,0.674961730837822
1189,hepatitis,如何治疗慢性乙肝,慢性乙肝为何如此难治,0,0.3234106593299657
1155,diabetes,糖尿病人吃鸡蛋好吗,请问糖尿病人可以吃鸡蛋吗？血糖控制的还,1,0.5021049249917269
2168,aids,口交如何传染艾滋病,口交容易传染艾滋病么,1,0.5631037652492523
1346,hepatitis,请教乙肝的传播途径,九岁孩子患乙肝怎么传播途径有,1,0.5048921494744718
2663,breast_cancer,乳腺癌肝转移怎么治疗,乳腺癌晚期肝转移骨转移怎么治,0,0.6983213126659393
2732,diabetes,糖尿病乳酸性酸中毒吃什么好,糖尿病乳酸性中毒饮食方案,1,0.7589164674282074
997,hepatitis,乙肝是通过怎么样途径传播的，男性和男性,感染了乙肝，想知道乙肝传播途径有哪些,1,0.51777009293437
1983,diabetes,搜索糖尿病人能吃燕麦吗,妊娠糖尿病燕麦片可以吗,1,0.48862626031041145
815,diabetes,糖尿病酮体高怎么办,糖尿病患者血糖7.2酮体＋2怎么办,1,0.2259546583518386
883,diabetes,糖尿病10年出现腿肿怎么办？,糖尿病患者浑身肌肉疼有肿块怎么治疗,1,0.40629139995144214
3084,diabetes,糖尿病经常打胰岛素好吗？,使用胰岛素治疗糖尿病有什么好处？,0,0.4960861770086922
2016,diabetes,糖尿病人喝酒后头晕怎么办？,糖尿病人头晕怎么办,1,0.45295658707618713
271,breast_cancer,中期乳腺癌的最佳治疗方法有什么,治疗乳腺癌的最佳方法呀？,0,0.500521739711985
655,diabetes,糖尿病吃灵芝好吗,灵芝苞子油糖尿病人是否可以吃,1,0.2648079916834831
2664,hepatitis,乙肝表面抗原阳性，乙肝e抗原阳性是什么,乙肝表面抗原表面抗体均阳性是怎么回事,1,0.47931587835773826
295,breast_cancer,乳腺癌肺部转移有什么治疗方案,乳腺癌转移到肺部了怎么才能治根,0,0.32484958320856094
1268,diabetes,糖尿病下肢水肿怎么办,糖尿病人出现腿脚肿的现象，已经肿到膝盖以下了，怎么办,1,0.539493553340435
3178,breast_cancer,乳腺癌前期有什么症状,是不是乳腺癌前期症状？,0,0.6253144145011902
522,diabetes,2型糖尿病应该打胰岛素吗？,糖尿病用胰岛素可以吗,0,0.48731423541903496
23,breast_cancer,乳腺癌化疗用进口还是国产,乳腺癌术后服用来曲唑片进口和国产的哪种,1,0.49790812612627633
2476,hepatitis,乙肝大三阳症状有哪些大三阳症状明显吗,乙肝大三阳症状有哪些,1,0.5067605129443109
880,diabetes,糖尿病人有伤口不愈合怎么办,糖尿病人截了脚趾但伤口不愈合怎么办？急急,1,0.5007359752198681
3028,diabetes,妊娠6个月查出糖尿病怎么办,得了妊娠糖尿病怎么办,1,0.5009908815845847
658,diabetes,男人五十有糖尿病能不能过性生活,患糖尿病能进行性生活吗？,1,0.5034152704756707
605,diabetes,你好，尿糖十4是糖尿病吗,我的尿糖检查为3个+是糖尿病吗,1,0.47577899508178234
745,diabetes,糖尿病人怎样控制血糖的升高,糖尿病血糖高，如何降低？,0,0.5010283952578902
1027,hepatitis,新生儿打完乙肝疫苗，最快什么时候产生抗体,打乙肝疫苗后多长时间产生抗体,0,0.5001758157741278
1773,breast_cancer,乳腺囊肿与乳腺癌是同一种病吗,乳腺囊肿会成乳腺癌吗,0,0.35431547346524894
3054,hypertension,临界高血压的治疗,顽固性高血压治疗特效药物,0,0.35772435076069087
1395,breast_cancer,乳腺癌晚期怎么办,乳腺癌早中晚期怎么办?,0,0.5259180404245853
3002,breast_cancer,乳腺癌晚期有什么症状,到底乳腺癌有什么症状的？,0,0.45574301667511463
1680,diabetes,糖尿病患者应减少夫妻性生活吗？,问问糖尿病能过性生活吗,1,0.33401207625865936
679,aids,预防艾滋病aids有没有什么好办法,艾滋病初期能治好吗、e有没有什么预防艾滋,0,0.42567985999630764
2936,diabetes,糖尿病、高血压患者应该吃什么营养品,糖尿病者能吃那些营养品？,1,0.5000437944545411
619,aids,艾滋病人的血液干涸了还会传染吗,这种血液间接会传染艾滋病吗,0,0.5313203632831573
98,aids,被艾滋病患者指甲抓破抓伤会感染艾滋病吗,被人抓伤会患艾滋病吗,0,0.5601904802024364
731,hypertension,高血压的分级是怎样确定的，十分级别越高病情越重。,高血压最高是几级,1,0.2873967424966395
1326,diabetes,1型糖尿病有传染吗,医生你好，我问一下糖尿病，会性传染吗？,0,0.452768845774699
509,aids,艾滋病会不会通过蚊子传播,我不小心吸入蚊子在肚里会传播艾滋病吗,1,0.4871533898403868
2466,aids,被艾滋病患者咬了一下会感染艾滋病吗,突然被被艾滋病患者咬伤会传染艾滋病毒吗破皮,0,0.5356452092528343
561,diabetes,2型糖尿病有哪些症状,糖尿病的临床表现症状,0,0.5071024158969522
1383,aids,钞票是否会传染艾滋病,会不会有艾滋病传染,0,0.4954430731013417
2723,aids,艾滋病能断根吗,尿检能查出艾滋病吗尿检能查出艾滋病吗尿检能查出艾滋病吗,0,0.4176163040101528
1195,diabetes,手术可以根治糖尿病吗,请问糖尿病是否可以完全根治,1,0.49374499171972275
2695,hepatitis,没有乙肝没有抗体是怎么回事，打疫苗也不,为什么打了乙肝疫苗没有抗体,1,0.5623957812786102
1911,hepatitis,济南治疗急性乙肝大概要多少钱,治疗乙肝的药是不是很贵一般多少一个疗程,0,0.3919663117849268
927,breast_cancer,乳腺癌骨转移还能治愈吗,乳腺癌术后骨转移能否治愈,1,0.6148336827754974
130,breast_cancer,乳腺癌中期怎么办,乳腺癌中期最好采用什么治疗方法,1,0.4996645441278815
1961,diabetes,血糖值7尿里++可确诊为糖尿病吗,血糖大于9就是糖尿病吗,0,0.5353381521999836
1178,hypertension,高血压病舒张压高用什么降压药好,吃什么降压药好,1,0.5017831367440522
914,diabetes,葡萄糖3＋是糖尿病吗,有尿糖一定是糖尿病吗,0,0.43730750534450635
2704,aids,纹身会不会感染艾滋,这样的情况会不会感染艾滋病毒呢,0,0.489112212206237
368,diabetes,甲亢引起的糖尿病吗,甲亢易得糖尿病吗,1,0.25794961117208004
1002,breast_cancer,乳腺癌转移到肺部有什么症状,乳腺癌如果转移会有什么症状啊,0,0.529123418033123
647,diabetes,糖尿病患者呕吐的原因,糖尿病人头痛呕吐怎么回事,1,0.5022645320277661
2224,diabetes,糖尿病怎样调理最好,糖尿病人的护理措施,1,0.3737128103530267
1735,diabetes,糖尿病性视网膜病变,糖尿病性视网膜病变是一种什么病？,1,0.34113015403272584
2702,hepatitis,乙肝疫苗最低有效期是多长时间，请替,乙肝疫苗的药剂保质期是,0,0.6319782733917236
297,breast_cancer,乳腺癌怎么样属于早期,我的这种症状是否属于乳腺癌的早期症状,1,0.49651157105108723
2076,hypertension,高血压生活上注意什么？吃什么？泡脚放什,请问医生高血压饮食方面需要注意些什么？…,0,0.49682887285598554
1873,diabetes,糖尿病晚上口渴是什么原因,有糖尿病，最近口干口苦，是怎么回事呢！,1,0.41875354628427885
2207,diabetes,我是妊娠糖尿病的产妇现在小孩两个月血糖有点高咋办,孕妇有糖尿病该怎么办？,1,0.48007442441303283
406,diabetes,糖尿病酮症酸中毒简要,何为糖尿病酮症酸中毒,1,0.5999680086970329
2203,hypertension,我患甲亢好多年了，反反复复总是不好，最近血压高了还，请问甲亢会引起高血压吗,高血压会导致甲亢吗,0,0.3867824450135231
2875,breast_cancer,乳房有肿块是不是乳腺癌,左侧乳房有911的肿块是不是乳腺癌,1,0.5043793278746307
2949,diabetes,糖尿病病人手术后伤口很难愈合怎么办啊？,糖尿病人伤口老不愈合怎么办？,1,0.6154229640960693
2427,diabetes,糖尿病会引发尿毒症吗？,糖尿病如果长时间血糖高会引起尿毒症吗,1,0.40250141732394695
1284,diabetes,糖尿病什么科室,检查糖尿病应该挂什么科,1,0.7976506948471069
2783,breast_cancer,乳腺癌晚期治疗偏方,乳腺癌晚期治疗偏方的效果怎么样？,0,0.5310347564518452
2145,breast_cancer,乳腺癌脑转移的患者能活多久,乳腺癌患者能活多久,0,0.4858910068869591
2587,aids,两个健康的男人肛交了会得艾滋病吗,我四年里和六个男人性交会不会得艾滋病得,0,0.26543569727800786
2428,aids,尖锐湿疣会引发艾滋病吗,感染艾滋梅毒尖锐湿疣的可能性大吗,0,0.5022113444283605
1285,hepatitis,乙肝表面抗原是什么意思做了这方面,一下，乙肝表面抗原是阳性意味着什么谢谢,1,0.4831517171114683
2024,breast_cancer,乳腺癌早期要做化疗吗,乳腺癌一定要做化疗吗?,0,0.5052840751595795
2222,hepatitis,慢性乙肝小三阳，需不需要治疗或者怎么治疗,慢性乙肝能不能治愈怎么治疗,1,0.3769066061358899
1311,aids,和艾滋病人共用剃须刀刮胡子会被感染吗,两人没有艾滋病共用剃须刀会传染艾滋病吗,0,0.31945044809253886
999,breast_cancer,乳腺癌转移淋巴结该如何治疗,乳腺癌转移请问该怎么治疗,0,0.49936195462942123
1209,breast_cancer,乳腺癌中期有什么症状,乳腺癌有什么症状吗,0,0.43763783597387373
2662,aids,口水唾沫鼻涕痰能传播艾滋病吗,我就是怕口水能传播艾滋病，会不会传播,1,0.2618156522512436
935,hepatitis,乙肝右肋骨下方隐痛是怎么回事,肋骨下方疼是不是乙肝症状,1,0.2943152138032019
2144,diabetes,怎样办理糖尿病慢性病国家政策补助,糖尿病的药费国家有没有补助政策,1,0.5998286604881287
2315,diabetes,你好一型糖尿病真的可以用中药调理治愈吗？,中医有治糖尿病吗,0,0.42222806756035425
2566,aids,舌头上出现白色毛毛还有小红点是艾滋病症状吗,舌头有齿印与艾滋有关吗是毛状白斑吗,0,0.45188433985458687
2673,aids,如果感染到了艾滋病，什么时候会出现症状,如果现在检测出患了艾滋病那能判断出是什么时候感染的吗,0,0.49891265062615275
3116,aids,带避孕套会感染艾滋吗,带避孕套感染艾滋病概率多大,0,0.39081555348820984
1042,hypertension,高血压引起的心慌怎么办,高血压吃药后头晕心慌怎么办,1,0.4917895635589957
2584,diabetes,1型糖尿病必须住院治疗吗,糖尿病晚期还需要住院治疗吗,0,0.2890423454809934
1496,diabetes,我是糖尿病患者该如何减肥,肥胖糖尿病病人如何减肥？,1,0.7461592257022858
1492,aids,艾滋病人的口水会不会传染,到底多少唾液才能传播艾滋病如果他有艾滋病口水飞到我伤口会不会传播艾滋,0,0.3955373050412163
2745,aids,舌吻会传染艾滋病吗,如果小姐有艾滋病，我有口腔溃肠，她没有，我和她舌吻了，我的感染几率大吗,1,0.4158204678678885
1502,diabetes,治疗糖尿病有什么新方法吗,吃大白鸡治糖尿病是偏方吗？有效吗？我想知道有别的方法吗,0,0.3745897685585078
3177,diabetes,糖尿病患者为什么会出现夜尿多？,糖尿病为什么会出现糖尿和多尿,1,0.28916204546112567
814,diabetes,糖尿病需要住医吗,糖尿病饭后血糖达到19.5要求住院，请问需要住院吗,0,0.7138044983148575
2966,aids,伤口与艾滋病患者接触会传染吗,伤口手与手接触会传染艾滋病吗,0,0.5080239837989211
657,aids,艾滋病可以通过口交传染吗,想咨询一下，无套口交被传染艾滋病的概率,0,0.5339138805866241
2668,breast_cancer,乳腺癌转移扩散还能活多久,乳腺癌转移骨头多处还能活多久？,1,0.5224493853747845
1500,aids,伤口间接接触了艾滋病人的体液、血液、分泌物会被传染吗,干了的艾滋病血液碰到了没流血的伤口会被感染吗,0,0.4315849505364895
1124,aids,被艾滋病患者指甲抓破抓伤会感染艾滋病吗,被艾滋病人抓伤会得艾滋病吗,1,0.5786151811480522
289,diabetes,糖尿病对孕妇的影响,二型糖尿病对怀孕有影响吗,0,0.5827564373612404
2425,hepatitis,唾液是否传播乙肝病毒,乙肝都是怎么被传染上的唾液能传播么,1,0.5961064994335175
1163,hepatitis,加强型乙肝疫苗有效期,乙肝疫苗保质期多久,1,0.5002624747576192
474,aids,这样能传播艾滋吗,口交能传播艾滋病吗,0,0.4337896747747436
1569,diabetes,糖尿病患者平时怎样控制血糖？,糖尿病人怎么控制血糖呢？,1,0.5417280122637749
1487,aids,伤口与艾滋病患者接触会传染吗,艾滋病通过伤口破了传染吗,1,0.66275355219841
1749,hepatitis,乙肝患者的皮肤症状有哪些,乙肝病毒携带者症状体现有哪些啊,0,0.2776528464164585
437,breast_cancer,乳腺癌术后还需要化疗吗,乳腺癌术后化疗相关,0,0.4450563080608845
173,breast_cancer,乳腺癌转移扩散还能活多久,乳腺癌转移到腰上能活多久，如何治疗才能,0,0.45087542582768947
874,aids,避孕套能预防艾滋病吗,据说避孕套对预防艾滋病病毒完全无效，其分子空隙远大于病毒分子，是吗,0,0.4671466082218103
140,breast_cancer,乳腺癌脑转移的患者能活多久,乳腺癌转移以后能活多久,0,0.5030110813677311
1514,breast_cancer,乳腺癌前期有什么症状,乳腺癌有什么症状啊？,0,0.5005419729277492
3187,breast_cancer,乳腺癌淋巴转移怎么治疗,乳腺癌的远处转移要怎么治疗,0,0.49833131255581975
3092,diabetes,妊娠糖尿病饮食,妊娠糖尿病早餐吃什么,0,0.49454922493896447
2824,hypertension,高血压会不会导至身体浮肿,请问高血压会不会引起手背浮肿啊？,1,0.500016588717699
2083,diabetes,血糖控制不稳,血糖控制不好，如何调整糖尿病,0,0.6276318579912186
424,breast_cancer,乳腺癌前期有什么症状,问医生乳腺癌的前期有些什么症状？谢谢,1,0.798606812953949
2132,hepatitis,乙肝大三阳如何锻炼身体,做运动治疗乙肝,0,0.5384937673807144
2345,aids,被艾滋病患者咬了一下会感染艾滋病吗,我用受伤的手摸了艾滋病人吃过的食物还咬手了会感染么,0,0.2341384319588542
662,diabetes,请问；糖尿病人能吃海参吗？,肺癌病人还有糖尿病能吃海参吗,1,0.5011712547857314
7,diabetes,糖尿病可以吃什么主食,糖尿病可以吃什么食物,0,0.7588613629341125
2720,aids,无套口交会感染hiv吗,为艾滋病女口交会感染艾滋病吗,1,0.4464091993868351
33,aids,三甲医院检查hiv准确吗,能做hiv检测的三甲医院，都是准确的,0,0.4949669440975413
3170,diabetes,有糖尿病的人吃什么药降血压降血糖？,有有糖尿病的人吃什么可以降血糖?,1,0.5120116006582975
1407,aids,全身瘙痒会不会是得艾滋病,我会不会是得艾滋,0,0.5491760969161987
1701,diabetes,有1型糖尿病已怀孕高血糖生下的宝宝会怎,糖尿病孕妇对小孩影响有多大,0,0.43706827238202095
2018,aids,纹身会不会感染艾滋,担心会不会感染,0,0.48930116673000157
387,diabetes,干细胞治疗糖尿病多少钱,治疗糖尿病大概需要多少钱,1,0.4984818219963927
211,hepatitis,乙肝表抗原HBSAG结果为阳性，是什么意思,乙肝表面抗原阳性2711是什么,1,0.37356921075843275
1368,aids,有艾滋病可以做爱吗,男男做爱，无套做爱。不确定对方是不是艾滋病患者。我有得艾滋病的可能性吗,0,0.45735322311520576
527,aids,dtxj会感染hiv吗,我会感染hiv吗,0,0.2999972924590111
941,diabetes,产检糖尿病筛查多少钱,糖尿病筛查大概多少钱,1,0.5025334896054119
1168,breast_cancer,乳腺癌转移扩散还能活多久,得了乳腺癌还能活多久?,0,0.49905972147826105
910,diabetes,空腹血糖高餐后血糖低是糖尿病吗,空腹血糖6.2餐后血糖7.1是糖尿病吗,0,0.6740921139717102
210,hypertension,49岁的人高血压可以吃羊肉吗？？？,医生，你好，高血压能吃猪肉和羊肉吗？,1,0.2754767870064825
2415,hypertension,我才20为何高血压有何危害,高血压有什么危害？,1,0.5002613455289975
1536,aids,hiv出现皮疹痒吗,得艾滋病身上痒吗，都有什么症状,0,0.7103441953659058
3156,breast_cancer,乳腺癌淋巴转移怎么治疗,乳腺癌锁骨淋巴结转移怎么治疗,1,0.47226982191205025
947,aids,被别人摸了会传染艾滋病吗,被艾滋病人挠破皮会被传染吗,0,0.515034444630146
2119,hypertension,高血压患者夏天要注意什么,你好，医生。高血压患者平时要注意什么问题？,0,0.21429087518481538
3063,aids,口交传染艾滋病的可能性大吗,请教和男朋友做了男男无套口交能传染艾滋病吗,0,0.5025083683431149
1459,breast_cancer,乳腺癌晚期骨转移严重吗,乳腺癌术后有可能是骨转移吗？,0,0.46391454827971756
2245,hepatitis,乙肝指标转阴算是痊愈吗,乙肝可以治愈了吗,0,0.2601938173174858
1069,diabetes,糖尿病人坐骨神经痛吃什么药,糖尿病患者神经痛用什么药物治疗？,1,0.5450386367738247
1179,breast_cancer,乳腺癌转移淋巴结该如何治疗,乳腺癌术后淋巴结转移该怎么办？,1,0.5201425608247519
2616,diabetes,糖尿病尿蛋白2+吃什么药好？,糖尿病蛋白尿吃什么药啊,1,0.4560559596866369
